Date,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,libor,USDJPY,GBPUSD,FTSE100,NYSE,MS,JPM,Nikkei225
2012-01-13,98.959999,97.27857200000024,93.74523852380953,95.60611891589289,96.48559588104544,0.8794769651525485,3.5894627105680312,100.92416394494559,86.56631310267348,99.44727830163369,97.959999,4.584559221875718,0.29,76.96,1.5319,5636.64,7632.029785,16.629998999999998,35.919998,8500.019531
2012-01-17,97.68,97.7214288571431,93.95619090476191,95.75973973693786,96.66935036088462,0.9096106239467616,3.6629107773564322,101.28201245947477,86.63036935004905,98.26909276721123,96.68,4.571406555835282,0.28,76.82,1.5339,5693.95,7670.470215,16.25,34.91,8466.400391
2012-01-18,104.309998,99.27714314285738,94.54714309523811,96.39309220086838,97.84483461305622,1.4517424121878406,4.194196743293339,102.93553658182479,86.15874960865143,102.29636292240373,103.309998,4.637734157502144,0.28,76.79,1.5431,5702.37,7766.950195,17.35,36.540001000000004,8550.580078
2012-01-19,107.68,101.13285714285738,95.38428604761907,97.22915944524851,99.35793698027835,2.1287775350298404,4.762670290977167,104.90962662957341,85.85894546566473,105.88545430746791,106.68,4.669833699313814,0.28,77.08,1.549,5741.15,7819.359863,18.280001000000002,36.93,8639.679688
2012-01-20,108.739998,102.61999942857166,96.38619085714288,98.08181415300788,100.80133098331245,2.7195168303045705,5.431568086442551,107.24932703002798,85.52305468425777,107.78848343582263,107.739998,4.67972089868918,0.28,77.02,1.5571,5728.55,7829.339844,18.389999,37.360001000000004,8766.360352
2012-01-23,108.190002,103.82428514285739,97.20571461904764,98.83056880834063,101.93804960126438,3.1074807929237522,5.88830046732527,108.98231555369819,85.4291136843971,108.05616247860753,107.190002,4.674602979361885,0.28,77.0,1.5573,5782.56,7855.52002,18.209999,37.66,8765.900391
2012-01-24,108.870003,104.91857142857167,98.00904809523811,99.57423060031539,103.00450397030063,3.430273369985244,6.362317433536427,110.73368296231097,85.28441322816526,108.5987228262025,107.870003,4.680926826198592,0.28,77.68,1.5615,5751.9,7840.649901999999,18.139999,37.66,8785.330078
2012-01-25,108.269997,106.24857114285737,98.66857185714287,100.21836144473647,103.81457982102361,3.5962183762871405,6.65269567880314,111.97396321474915,85.36318049953658,108.37957227540085,107.269997,4.675348992642525,0.27,77.78,1.5663,5723.0,7914.810059,18.129998999999998,37.599998,8883.69043
2012-01-26,108.559998,107.80285657142879,99.37190504761908,100.83626044883006,104.54464415625074,3.70838370742068,6.770408286283488,112.91272162018606,85.8310884750521,108.49985609180028,107.559998,4.678048812806391,0.27,77.47,1.5684,5795.2,7883.899901999999,18.200001,37.490002000000004,8849.469727
2012-01-27,111.769997,108.86857071428594,100.31809528571432,101.64616686002785,105.65623690144294,4.010070041415091,6.880301224405403,114.07869773452512,86.55749283690352,110.6799500306001,110.769997,4.707455952445696,0.27,76.69,1.5734,5733.45,7876.609863,18.559998999999998,37.209998999999996,8841.219727
2012-01-30,109.730003,109.16142828571449,101.25190480952385,102.2449695370628,106.28297014737478,4.0380006103119825,6.7463947814195375,114.74469437236293,87.75911524668477,110.04665201020003,108.730003,4.688867772600939,0.27,76.38,1.5703,5671.09,7834.399901999999,18.200001,37.009997999999996,8793.049805
2012-01-31,111.470001,109.55142871428593,102.22619047619052,102.92830520098407,107.0809748939325,4.152669692948436,6.5227368642332495,115.27166420465703,89.18071674772402,110.99555133673334,110.470001,4.704743999936415,0.26,76.27,1.5758,5681.61,7838.47998,18.65,37.299999,8802.509766
2012-02-01,113.449997,110.30285657142879,103.32238080952386,103.70768977868894,108.06082444871213,4.353134670023181,6.686606413076492,116.69559363567684,89.94916798337088,112.63184844557777,112.449997,4.722508651726801,0.24,76.2,1.5829,5790.72,7931.430176000001,19.389999,37.599998,8809.790039
2012-02-02,113.389999,110.9485702857145,104.1809521428572,104.42489786915642,108.88069745660258,4.455799587446151,6.66870963798176,117.51837141882072,90.84353286689367,113.13728214852593,112.389999,4.721974956632587,0.26,76.19,1.5808,5796.07,7945.430176000001,19.52,37.549999,8876.820313
2012-02-03,117.529999,112.27142771428592,105.26619028571433,105.39564610107077,110.21135923250988,4.815713131439111,6.817079092777467,118.90034847126927,91.63203210015939,116.06576004950864,116.529999,4.758148742003691,0.26,76.61,1.5813,5901.07,8060.430176000001,20.309998999999998,38.279999,8831.929688
2012-02-06,117.389999,113.53285642857165,106.35238061904766,106.28411668617663,111.31576535058528,5.0316486644086496,6.630433835414874,119.61324828987742,93.09151294821791,116.94858601650287,116.389999,4.756946612362081,0.26,76.57,1.5825,5892.2,8048.040039,20.51,38.139998999999996,8929.200195
2012-02-07,115.980003,114.13428585714307,107.42666657142863,107.00233048720058,112.03334037357217,5.031009886371592,6.248259508006452,119.92318558744154,94.93014755541572,116.30286400550096,114.980003,4.744758226286638,0.26,76.77,1.5904,5890.26,8069.700195,20.26,37.869999,8917.519531
2012-02-08,116.150002,115.05142857142879,108.44857133333339,107.679935784445,112.66667293148413,4.986737147039136,6.054781099595933,120.55813353252526,96.33900913414152,116.20095600183366,115.150002,4.746235643635344,0.25,77.07,1.5817,5875.93,8082.97998,20.440001000000002,38.299999,9015.589844
2012-02-09,115.879997,115.68142800000021,109.28428538095243,108.28734772633796,113.16103048048657,4.873682754148618,5.835364593531824,120.95501456801607,97.61355619388878,115.98698333394456,114.879997,4.743888079185708,0.25,77.66,1.5817,5895.47,8081.25,20.34,37.860001000000004,9002.240234
2012-02-10,114.120003,115.77714314285734,109.96809495238101,108.71939626512774,113.30856471425786,4.5891684491301135,5.546639188024512,121.06137332843004,98.87481657633198,114.74232977798152,113.120003,4.728449228668771,0.25,77.61,1.5739,5852.39,7992.049805,19.66,37.610001000000004,8947.169922
2012-02-13,114.529999,115.94000028571449,110.6023806666667,109.1498112825257,113.49647768129512,4.346666398769415,4.91193021876033,120.42624110418737,100.77852022914604,114.60077592599384,113.529999,4.732067110368198,0.25,77.52,1.5768,5905.7,8056.22998,19.540001,38.299999,8999.179688
2012-02-14,112.870003,115.27428657142877,111.26476180952383,109.42538103937565,113.40009696109587,3.974715921720218,3.751117090852648,118.76699599122912,103.76252762781854,113.44692730866461,111.870003,4.71733750967568,0.25,78.41,1.5683,5899.87,8029.609863,19.049999,37.919998,9052.070313
2012-02-15,113.16999799999999,114.67142928571448,112.00238076190479,109.70276007349598,113.36469712092726,3.6619370474312802,3.2979005721219634,118.59818190614871,105.40657961766087,113.26230776955487,112.16999799999999,4.720015559827052,0.25,78.5,1.5698,5892.16,7998.649901999999,18.959999,37.400002,9260.339844
2012-02-16,114.739998,114.49428571428591,112.49904742857146,110.07588880879257,113.57628187155383,3.500393062761262,3.1417007537859476,118.78244893614335,106.21564592099956,114.24743458985161,113.739998,4.73391512429469,0.25,78.83,1.5804,5885.38,8092.189941,19.190001000000002,38.0,9238.099609
2012-02-17,115.910004,114.46000028571449,112.8909523809524,110.50804548962276,113.93531604516092,3.4272705555381577,3.0694920874757945,119.02993655590399,106.75196820600081,115.3558141966172,114.910004,4.744149248079393,0.25,79.56,1.5837,5905.07,8114.509765999999,19.16,38.470001,9384.169922
2012-02-21,116.629997,114.56714314285735,113.26666661904764,110.96152337928034,114.3498823459054,3.388358966625063,2.9364344007069993,119.13953542046164,107.39379781763364,116.2052693988724,115.629997,4.750395412196046,0.25,79.85,1.5784,5928.2,8115.419922,19.26,38.459998999999996,9463.019531
2012-02-22,114.360001,114.60142857142877,113.56047609523813,111.21326246229661,114.35143906191996,3.1381765996233497,2.728031198023896,119.01653849128593,108.10441369919033,114.9750904662908,113.360001,4.730568604203879,0.24,80.27,1.5666,5916.55,8094.390137,18.73,38.07,9554.0
2012-02-23,115.800003,114.78285771428592,113.89047609523811,111.55302102064502,114.57429505239384,3.021274031748817,2.428561012718607,118.74759812067532,109.03335406980091,115.52503215543027,114.800003,4.74319151001787,0.24,79.95,1.5736,5937.89,8136.149901999999,18.969998999999998,38.490002000000004,9595.570313
2012-02-24,115.870003,115.21142914285736,114.25238114285717,111.8727974635602,114.77363473664093,2.9008372730807253,2.0619920314364246,118.37636520573002,110.12839707998432,115.75501271847675,114.870003,4.7438010802737915,0.24,81.2,1.5888,5935.13,8151.970215,18.49,38.279999,9647.379883
2012-02-27,116.230003,115.64857271428593,114.6176194761905,112.1955534292224,114.99769139254234,2.802137963319936,1.9867956192457967,118.59121071468209,110.6440282376989,116.07167290615892,115.230003,4.74693015706081,0.24,80.47,1.5821,5915.55,8143.560059,18.75,39.060001,9633.929688
2012-02-28,117.110001,115.98714457142879,114.87190538095241,112.55958658261333,115.32266210138198,2.7630755187686447,1.6622462183889934,118.1963978177304,111.54741294417443,116.7638916353863,116.110001,4.754538026251438,0.24,80.48,1.5904,5927.91,8171.540039,18.709999,39.209998999999996,9722.519531
2012-02-29,115.139999,115.87714385714308,115.12952423809527,112.7507282431605,115.29456008578475,2.5438318426242574,1.4223143978523076,117.9741530337999,112.28489544239065,115.68129654512877,114.139999,4.737425756347392,0.24,81.29,1.5917,5871.51,8113.240234000001,18.540001,39.240002000000004,9723.240234
2012-03-01,121.129997,116.52000100000022,115.58952404761907,113.3714148177412,116.19231961104865,2.8209047933074487,1.86183009084606,119.31318422931119,111.86586386592694,119.31376351504292,120.129997,4.788574464760337,0.24,81.09,1.5954,5931.25,8175.109863,19.190001000000002,40.369999,9707.370117
2012-03-02,119.959999,117.32000071428594,115.89952414285716,113.85945809050111,116.77196259396423,2.9125045034631256,2.00736854535082,119.9142612335588,111.88478705215552,119.74458717168098,118.959999,4.7787872937457125,0.24,81.8,1.5837,5911.13,8125.169922,18.870001000000002,40.630001,9777.030273
2012-03-05,118.629997,117.72428557142881,116.14904785714288,114.21283134305658,117.05781404104665,2.8449826979900763,2.0650159650258635,120.2790797871946,112.01901592709115,119.001527057227,117.629997,4.767544079468651,0.24,81.53,1.5861,5874.82,8091.279785,18.290001,40.400002,9698.589844
2012-03-06,113.66999799999999,117.40999914285737,115.9652382857143,114.17262146579313,116.53661157319331,2.363990107400184,2.1079002011284236,120.18103868797115,111.74943788345746,115.447174352409,112.66999799999999,4.724463174425121,0.24,80.64,1.5719,5765.8,7920.350098000001,17.32,39.32,9637.629883
2012-03-07,116.400002,117.43428471428594,115.91809557142858,114.33761261647513,116.51559471577896,2.177982099303833,2.1108920942830003,120.13987975999459,111.69631138286258,116.08239278413633,115.400002,4.748404371405021,0.24,81.36,1.5743,5791.41,7979.779785,17.879998999999998,39.950001,9576.05957
2012-03-08,117.16999799999999,117.44285571428593,115.974762,114.54741894118068,116.61627214412066,2.0688532029399767,2.1291117159439157,120.23298543188783,111.71653856811217,116.80746292804544,116.16999799999999,4.755054618309234,0.24,81.6,1.5826,5859.73,8082.47998,18.18,40.439999,9768.959961
2012-03-09,117.290001,117.74999885714307,116.02904766666667,114.7505731677599,116.71992273733285,1.9693495695729553,2.1493621311843065,120.32777192903528,111.73032340429806,117.12915497601516,116.290001,4.756087079904144,0.24,82.48,1.5676,5887.49,8102.100098000001,18.370001000000002,41.029999,9929.740234
2012-03-12,116.989998,117.15857042857165,116.08190485714286,114.91645648866657,116.76147277774318,1.8450162890766109,2.11012280536126,120.30215046786537,111.86165924642034,117.03638365867171,115.989998,4.753503963250919,0.24,82.38,1.5639,5892.75,8086.279785,18.200001,40.540001000000004,9889.860352
2012-03-13,124.540001,117.81285642857164,116.57809523809523,115.62931163765423,117.95816942732115,2.3288577896669267,2.7792166090408568,122.13652845617695,111.01966202001351,122.03879521955724,123.540001,4.816564998362297,0.24,82.96,1.5709,5955.91,8234.480469,18.93,43.389998999999996,9899.080078
2012-03-14,120.370003,118.06142871428592,116.85619066666666,115.98047396079095,118.32922074619482,2.3487467854038755,2.743767084727036,122.34372483612074,111.36865649721258,120.92626707318574,119.370003,4.782227938238889,0.24,83.83,1.5675,5945.43,8185.27002,18.6,43.580002,10050.519531
2012-03-15,123.059998,119.40285728571449,117.34142852380953,116.5048831488805,119.0570326313956,2.552149482515105,2.893760646818133,123.12894981744579,111.55390723017327,122.34875435772858,122.059998,4.804512710730965,0.24,83.5,1.571,5940.72,8246.719727,19.51,44.700001,10123.280273
2012-03-16,122.93,120.33571414285736,117.80619052380953,116.98081773044491,119.65287376502704,2.672056034582127,3.050432620253135,123.9070557643158,111.70532528330327,122.7362514525762,121.93,4.803447109572174,0.24,83.44,1.5845,5965.58,8270.400391,19.530001000000002,44.57,10129.830078
2012-03-19,124.300003,121.3542862857145,118.26142885714286,117.52297960226382,120.36781672425364,2.8448371219898263,3.3188423949225734,124.89911364698801,111.62374406729771,123.77875248419207,123.300003,4.814620434501198,0.24,83.38,1.5896,5961.11,8297.469727,20.059998999999998,45.0,10141.990234
2012-03-21,125.989998,123.88714285714308,119.18857142857144,118.73295197999299,121.96855447121118,3.235602491218188,3.868144702569847,126.92486083371114,111.45228202343174,125.75097049824357,124.989998,4.82823371810085,0.24,83.2,1.5871,5891.95,8219.339844,20.059998999999998,45.119999,10086.490234
2012-03-22,124.739998,123.91571385714307,119.682857,119.17791835184536,122.39493039871716,3.217012046871801,3.9424234549479613,127.56770390989593,111.79801009010407,125.07698883274786,123.739998,4.818182573939921,0.24,82.53,1.5816,5845.65,8141.319823999999,19.59,44.650002,10127.080078
2012-03-23,126.18,124.74571342857166,120.17714257142858,119.69659106652348,122.9772487989145,3.2806577323910204,4.063109643878144,128.30336185918486,112.05092328367229,125.81232961091597,125.18,4.829752701496555,0.24,82.35,1.5868,5854.89,8180.049805,20.33,45.16,10011.469727
2012-03-26,128.070007,125.46142900000025,120.75809514285713,120.31684409863286,123.76075006061997,3.443905961987113,4.281396709912686,129.3208885626825,112.19530172303176,127.31744787030533,127.070007,4.844738170804188,0.24,83.02,1.597,5902.7,8288.780273,21.17,46.169998,10018.240234
2012-03-27,126.33000200000001,125.94714357142882,121.23904747619046,120.76226320243782,124.15601958975536,3.393756387317538,4.33825717361714,129.91556182342475,112.56253312895619,126.65915062343511,125.33000200000001,4.830950274581302,0.24,83.07,1.595,5869.55,8239.330078,20.719998999999998,45.889998999999996,10255.150391
2012-03-28,126.360001,126.24142900000025,121.67952366666665,121.17691044670168,124.49509365286993,3.318183206168243,4.20330440340733,130.0861324734813,113.272914859852,126.45971754114504,125.360001,4.831189606024791,0.24,82.85,1.589,5808.99,8188.350098000001,20.24,46.27,10182.570313
2012-03-29,123.760002,125.91857257142883,122.08999999999999,121.36825056176082,124.38200262935148,3.0137520675906586,4.215561748246851,130.5211234964937,113.65887650350629,124.6599071803817,122.760002,4.810231246043487,0.24,82.29,1.5955,5742.03,8166.370117,19.74,45.669998,10114.790039
2012-03-30,124.370003,125.68714471428596,122.24428599999999,121.59060259422297,124.38015653252818,2.789553938305204,4.2109756161810905,130.66623723236216,113.82233476763781,124.4666377267939,123.370003,4.815187994400468,0.24,82.87,1.6013,5768.45,8206.929688,19.639999,45.98,10083.55957
2012-04-02,124.900002,125.71000242857167,122.47952423809522,121.8357432909472,124.46013275829306,2.62438946734585,4.151764637079348,130.78305351225393,114.17599496393653,124.75554724226464,123.900002,4.819474804777147,0.24,81.64,1.6025,5874.89,8281.120117,19.809998999999998,46.130001,10109.870117
2012-04-03,122.709999,125.21428800000025,122.67381004761903,121.90050297309926,124.19088141086337,2.2903784377641045,3.571710150587165,129.81723034879334,115.5303897464447,123.39184841408822,121.709999,4.801641157670214,0.24,82.85,1.5914,5838.34,8216.540039,19.370001000000002,45.419998,10050.389648
2012-04-04,119.959999,124.05571542857169,122.9733339047619,121.75676193805486,123.53997642457671,1.7832144865218424,3.297129726709988,129.56759335818188,116.37907445134192,121.10394880469607,118.959999,4.7787872937457125,0.24,82.44,1.5886,5703.77,8106.830078,18.690001000000002,44.41,9819.990234
2012-04-05,118.0,122.8657151428574,123.0495242857143,121.47848327597673,122.6876723592572,1.209189083280478,3.2202119392194,129.4899481641531,116.60910040727549,119.03464960156536,117.0,4.762173934797756,0.24,82.21,1.5828,5723.67,8081.350098000001,18.389999,44.34,9767.610352
2012-04-10,114.559998,120.21714257142881,122.91238123809526,120.66020821602945,120.69945702645042,0.039248810420971836,3.5302139167653097,129.97280907162587,115.85195340456464,115.60384795572948,113.559998,4.732331313992935,0.24,80.68,1.5861,5595.55,7841.910156,17.309998999999998,42.959998999999996,9538.019531
2012-04-11,115.93,119.01142785714309,122.86190514285715,120.3098224222495,119.9656944069965,-0.3441280152529913,3.8681075478187195,130.5981202384946,115.12569004721972,115.82128265190983,114.93,4.744323247380668,0.24,81.0,1.5907,5634.74,7912.850098000001,17.51,44.009997999999996,9458.740234
2012-04-12,120.389999,118.36714171428595,122.66428600000002,120.3157614280088,120.03097203668935,-0.2847893913194497,3.8674549175499515,130.39919583509993,114.92937616490012,118.86709355063662,119.389999,4.782395436981386,0.24,80.94,1.596,5710.46,8039.950195,18.219998999999998,44.84,9524.790039
2012-04-13,115.089996,117.2785698571431,122.41285709523812,119.92866769260074,119.27082187719869,-0.6578458154020552,4.230545079222632,130.87394725368338,113.95176693679286,116.34902851687887,114.089996,4.736987575548237,0.24,80.92,1.5848,5651.79,7931.089844,17.280001000000002,43.209998999999996,9637.990234
2012-04-16,117.730003,116.95999900000024,122.15904780952384,119.76580364129697,119.03377281916812,-0.7320308221288485,4.353014054751227,130.86507591902628,113.45301970002139,117.26967817229296,116.730003,4.759863601364906,0.24,80.41,1.5899,5666.28,7949.560059,17.5,43.330002,9470.639648
2012-04-17,116.860001,116.79714200000024,121.87000023809527,119.5505590012009,118.69934638544996,-0.8512126157509385,4.473199924617544,130.81640008733035,112.92360038886018,116.99656005743098,115.860001,4.752382574299585,0.24,81.06,1.592,5766.95,8064.040039,17.85,43.900002,9464.709961
2012-04-18,115.33000200000001,116.55571414285738,121.44285733333338,119.23792514926009,118.18098571076534,-1.0569394384947515,4.573484599091226,130.58982653151583,112.29588813515093,115.885521352477,114.33000200000001,4.7390890210471,0.24,81.32,1.6022,5745.29,8030.370117,17.66,43.290001000000004,9667.259766
2012-04-19,113.599998,116.41857128571453,120.85142880952387,118.82030091598156,117.4762183706476,-1.3440825453339613,4.729002005638773,130.30943282080142,111.39342479824631,114.36183911749232,112.599998,4.723841697943601,0.24,81.63,1.6054,5744.55,7995.910156,18.07,43.220001,9588.379883
2012-04-20,112.440002,115.92000014285739,120.20619090476195,118.34768618146441,116.70141585208644,-1.6462703293779697,4.955868063063586,130.11792703088912,110.29445477863479,113.08061437249745,111.440002,4.713486347418427,0.24,81.52,1.6126,5772.15,8025.439941,17.48,42.720001,9561.360352
2012-04-23,111.75,114.68571457142882,119.58761957142863,117.85896868654112,115.93965956715006,-1.919309119391059,5.055060923077025,129.69774141758268,109.47749772527459,112.19353812416581,110.75,4.707275408925245,0.24,81.09,1.6128,5665.57,7940.740234000001,16.98,42.849998,9542.169922
2012-04-24,114.110001,114.54571528571454,119.01285771428577,117.58126737642695,115.65817363374235,-1.9230937426845998,4.727442454771546,128.46774262382885,109.55797280474268,113.4711800413886,113.110001,4.7283608053842405,0.24,81.4,1.614,5709.49,7988.009765999999,17.4,43.279999,9468.040039
2012-04-25,113.980003,114.01000100000024,118.34190514285721,117.31450705224718,115.39999353624353,-1.9145135160036517,4.458007903881705,127.25792095062063,109.4258893350938,113.81039534712954,112.980003,4.727210838450488,0.24,81.32,1.6168,5718.89,8070.790039,17.139999,43.16,9561.009766
2012-04-26,114.559998,113.68142914285738,117.78142876190483,117.11046934467332,115.27076345374451,-1.839705890928812,4.047272344531463,125.87597345096776,109.6868840728419,114.31013044904319,113.559998,4.732331313992935,0.24,81.07,1.6176,5748.72,8123.069823999999,17.209999,43.799999,9561.830078
2012-04-27,114.410004,113.55000085714309,117.21238128571436,116.91043487469753,115.1383389223992,-1.7720959522983293,3.8006850884543906,124.81375146262315,109.61101110880557,114.37671281634773,113.410004,4.731009606097497,0.24,80.27,1.6267,5777.11,8151.910156,16.950001,43.34,9520.889648
2012-05-01,115.33000200000001,114.18428714285736,116.37190504761912,116.67262277734697,115.16934382017932,-1.5032789571676517,2.7335002438207963,121.83890553526072,110.90490455997752,115.18408097959419,114.33000200000001,4.7390890210471,0.24,80.23,1.622,5812.23,8164.040039,17.49,43.790001000000004,9350.950195
2012-05-02,113.769997,114.47285814285736,115.84190480952388,116.45761346050647,114.95405969399789,-1.503553766508574,2.25886133921744,120.35962748795876,111.324182131089,114.2413583265314,112.769997,4.725350319641376,0.24,80.14,1.6201,5758.11,8124.319823999999,16.950001,43.200001,9380.25
2012-05-08,109.370003,112.0257145714288,114.0438098571429,114.72844160275241,112.47919526367504,-2.2492463390773736,2.802387409602086,119.64858467634707,108.43903503793874,109.60421634971027,108.370003,4.685551325617841,0.24,79.88,1.6157,5554.55,7887.259765999999,15.84,41.380001,9181.650391
2012-05-09,107.290001,110.9028572857145,113.69761952380956,114.17744600254854,111.68085768464812,-2.496588317900418,3.137983628990497,119.97358678179056,107.42165226582857,108.06140611657008,106.290001,4.666171216953713,0.24,79.64,1.6132,5530.05,7820.25,15.49,40.639998999999996,9045.05957
2012-05-10,106.32,109.61571414285736,113.24000047619053,113.59541296532271,110.85611034854838,-2.7393026167743244,3.1093577602680313,119.4587159967266,107.02128495565447,106.90046870552335,105.32,4.657003334628109,0.24,79.92,1.6145,5543.95,7852.75,15.6,40.740002000000004,9009.650391
2012-05-11,102.129997,107.95285700000022,112.37047657142863,112.74612289381733,109.51363137184863,-3.232491521968697,3.880038155485487,120.1305528823996,104.61040026045765,103.72015423517445,101.129997,4.616406788249291,0.24,79.96,1.6073,5575.52,7815.879883,14.95,36.959998999999996,8953.30957
2012-05-14,99.769997,106.27285671428594,111.64095280952385,111.7849283831642,108.01461069925652,-3.7703176839076775,4.55997713672972,120.7609070829833,102.52099853606441,101.08671607839149,98.769997,4.59279388454644,0.24,79.9,1.6093,5465.52,7705.439941,14.3,35.790001000000004,8973.839844
2012-05-15,99.870003,104.9700002857145,110.79047661904765,110.90234131774461,106.76159413014014,-4.140747187604475,5.03468462927278,120.85984587759322,100.72110736050209,100.27557402613049,98.870003,4.593805886251916,0.24,80.19,1.5996,5437.62,7635.810059,14.14,36.240002000000004,8900.740234
2012-05-16,98.199997,103.27857114285736,109.90190500000004,109.9614269238376,105.44442534088782,-4.5170015829497885,5.593496559668743,121.08889811933753,98.71491188066256,98.89185600871015,97.199997,4.576770680602196,0.24,80.31,1.5913,5405.25,7592.819823999999,13.54,35.459998999999996,8801.169922
2012-05-17,97.08000200000001,101.52285671428594,109.03285738095242,109.00724729984964,104.15759098075124,-4.849656319098401,6.166844491811387,121.3665463645752,96.69916839732964,97.68395333623671,96.08000200000001,4.565181198587714,0.24,79.35,1.5796,5338.38,7480.419922,13.46,33.93,8876.589844
2012-05-18,95.489998,99.83714200000023,108.17047642857146,108.00596957393485,102.82411513755874,-5.181854436376113,6.775588603441022,121.7216536354535,94.61929922168942,96.22131644541224,94.489998,4.548493987628273,0.24,79.03,1.5817,5267.62,7427.740234000001,13.35,33.490002000000004,8611.30957
2012-05-21,96.510002,98.43571371428594,107.41190500000005,107.15441642031004,101.85271311639586,-5.301703303914181,7.171938955953449,121.75578291190695,93.06802708809315,96.41377348180409,95.510002,4.559230974986861,0.24,79.31,1.5829,5304.48,7542.97998,13.19,32.509997999999996,8633.889648
2012-05-22,97.529999,97.77857114285736,106.73476209523812,106.4414966113982,101.18768017541187,-5.253816435986323,7.2878689753826045,121.31050004600334,92.15902414447291,97.15792382726802,96.529999,4.56985383050105,0.24,79.98,1.5763,5403.28,7542.580078,13.31,34.009997999999996,8729.290039
2012-05-23,98.040001,97.53142885714307,105.96952400000002,105.81916360314648,100.70342184073311,-5.115741762413364,7.282974699879252,120.53547339975853,91.40357460024151,97.74597527575601,97.040001,4.5751232749408235,0.24,79.47,1.5688,5266.41,7540.899901999999,13.37,34.259997999999996,8556.599609
2012-05-24,96.860001,97.10142857142878,105.15428580952383,105.15552192883933,100.11212632677419,-5.0433956020651465,7.207951803129622,119.57018941578308,90.73838220326458,97.15532575858533,95.860001,4.562888804163365,0.24,79.57,1.5672,5350.05,7552.339844,13.31,33.970001,8563.379883
2012-05-25,96.699997,96.88714285714309,104.30380957142859,104.5291867489253,99.58718335342432,-4.942003395500976,7.036011708614911,118.3758329886584,90.23178615419877,96.85177325286178,95.699997,4.561218267110946,0.24,79.68,1.5661,5351.53,7534.330078,13.25,33.5,8580.389648
2012-05-29,97.860001,96.99857128571452,103.51571419047622,104.03517298974565,99.32146299135904,-4.713709998386605,6.617622865113404,116.75095992070302,90.28046846024941,97.52392508428726,96.860001,4.5732666472992625,0.24,79.52,1.5641,5391.14,7615.029785,13.64,33.630001,8657.080078
2012-05-30,94.610001,96.87285742857166,102.53761890476194,103.33701210161634,98.5966226849961,-4.740389416620232,6.18243640749031,114.90249171974256,90.17274608978133,95.58130902809575,93.610001,4.539137226066273,0.24,79.09,1.5482,5297.28,7471.399901999999,13.09,32.959998999999996,8633.19043
2012-05-31,95.699997,96.75714242857167,101.6028567619048,102.77130727927438,98.1509879642275,-4.620319315046885,5.653934601606317,112.91072596511744,90.29498755869217,95.66043434269858,94.699997,4.550713968513046,0.24,78.36,1.5404,5320.86,7463.959961,13.36,33.150002,8542.730469
2012-06-01,92.639999,96.05857100000024,100.59666638095243,102.02083999932813,97.3031435081925,-4.7176964911356265,5.372110662538291,111.34088770602901,89.85244505587585,93.64681078089954,91.639999,4.517867846673029,0.25,78.02,1.5363,5260.19,7292.22998,12.73,31.93,8440.25
2012-06-06,94.959999,94.1399994285717,98.10190447619054,100.12502170306873,95.58535429467649,-4.5396674083922335,4.135019136680798,106.37194274955213,89.83186620282895,94.0069180289222,93.959999,4.542869149147886,0.24,79.23,1.5492,5384.11,7517.459961,13.94,33.07,8533.530273
2012-06-07,94.0,93.58857071428598,97.36999957142864,99.6713163917303,95.34145363395703,-4.32986275777327,3.50538889021054,104.38077735184972,90.35922179100756,94.00230600964073,93.0,4.532599493153256,0.24,79.64,1.5529,5447.79,7519.830078,13.41,32.810001,8639.719727
2012-06-08,94.540001,93.57857071428597,96.76285671428577,99.29121895530584,95.21815322873286,-4.0730657265729775,2.7410090236859443,102.24487476165767,91.28083866691388,94.36076933654692,93.540001,4.538389162988354,0.24,79.49,1.5474,5435.08,7553.77002,13.71,33.68,8459.259766
2012-06-11,92.800003,93.16428585714311,96.1190473333334,98.81038814380172,94.84613011662012,-3.9642580271816,2.4749082412723373,101.06886381587807,91.16923085078872,93.32025844551565,91.800003,4.519612330306183,0.24,79.42,1.548,5432.37,7459.290039,13.37,32.82,8624.900391
2012-06-12,94.040001,93.3642861428574,95.7338094285715,98.45702613314974,94.7221102525247,-3.7349158806250387,2.3202237979243217,100.37425702442015,91.09336183272286,93.80008681517188,93.040001,4.533029518958474,0.24,79.54,1.5577,5473.74,7557.819823999999,13.93,33.77,8536.719727
2012-06-13,92.720001,93.61000057142883,95.3980953333334,98.03206130847197,94.41409344444398,-3.617967864027989,2.1620929627225043,99.72228125877841,91.0739094078884,93.08002960505729,91.720001,4.518740468892451,0.24,79.41,1.5509,5483.81,7506.419922,13.65,34.299999,8587.839844
2012-06-14,93.82,93.84000071428595,95.10999995238102,97.72005676710366,94.32269445299104,-3.3973623141126126,2.0588715948640535,99.22774314210912,90.99225676265291,93.57334320168576,92.82,4.5306621338130295,0.24,79.39,1.5555,5467.05,7582.819823999999,13.93,34.650002,8568.889648
2012-06-15,95.660004,93.94000142857166,94.98904790476197,97.56746026583673,94.5284343833001,-3.0390258825366345,2.0055461304334514,99.00014016562888,90.97795564389507,94.96445040056192,94.660004,4.550291566734598,0.24,78.72,1.5717,5478.81,7664.259765999999,14.3,35.029999,8569.320313
